size,stars,forks_count,open_issues,has_wiki,has_pages,has_issues,has_projects,has_discussions,author_type,contributors,commits,comments,deployments,num_topics,javascript,typescript,python,rust,other_language,desc_word_count,created_at,updated_at,pushed_at,has_homepage,mit_license,nan_license,apache_license,other_license,remain_license
31860,39354,7464,37,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,226,1590,56,348,15,FALSE,FALSE,FALSE,FALSE,TRUE,5,390768,467973,467942,0,1,0,0,0,0
13025,39084,2541,773,FALSE,FALSE,TRUE,FALSE,FALSE,User,255,4998,160,0,10,TRUE,FALSE,FALSE,FALSE,FALSE,9,380301,467978,467192,1,0,0,0,1,0
113845,39045,4688,49,FALSE,TRUE,TRUE,FALSE,TRUE,Organization,405,10684,175,2246,12,FALSE,FALSE,FALSE,FALSE,TRUE,6,394789,467980,467980,1,0,0,0,0,1
34461,38926,2448,167,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,302,3477,59,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,21,408697,467979,467962,1,1,0,0,0,0
48177,38909,25916,843,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,403,6768,130,3,7,FALSE,FALSE,FALSE,FALSE,TRUE,11,372242,467980,467978,1,0,0,1,0,0
164290,38833,4844,798,TRUE,TRUE,TRUE,TRUE,FALSE,User,244,3878,167,116,7,TRUE,FALSE,FALSE,FALSE,FALSE,8,391814,467966,467646,1,1,0,0,0,0
93347,38810,9502,158,TRUE,FALSE,TRUE,TRUE,FALSE,User,380,6513,74,0,10,FALSE,FALSE,FALSE,FALSE,TRUE,3,437862,467979,467947,0,0,1,0,0,0
14813,38655,13864,329,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,305,2656,111,0,13,FALSE,FALSE,TRUE,FALSE,FALSE,10,441598,467980,467980,1,0,0,0,0,1
2346,38652,6716,109,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,317,1822,38,0,3,FALSE,FALSE,FALSE,TRUE,FALSE,13,400628,467979,467979,1,1,0,0,0,0
91911,38591,6586,3445,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,380,10093,142,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,4,403530,467977,467974,1,1,0,0,0,0
183728,38536,3488,885,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,398,7053,156,0,20,FALSE,FALSE,FALSE,FALSE,TRUE,21,387490,467980,467972,1,1,0,0,0,0
6543,38517,971,125,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,151,914,11,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,6,429566,467980,467974,0,1,0,0,0,0
45158,38446,16916,193,TRUE,TRUE,TRUE,TRUE,FALSE,User,15,235,6,13,6,FALSE,FALSE,FALSE,FALSE,TRUE,9,408560,467977,467832,1,1,0,0,0,0
326560,38420,16290,3508,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,411,32452,673,0,6,FALSE,FALSE,TRUE,FALSE,FALSE,24,356276,467978,467979,1,0,0,0,0,1
8608,38383,3447,681,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,206,3605,103,0,12,FALSE,FALSE,FALSE,FALSE,TRUE,14,378576,467978,467753,0,1,0,0,0,0
1048,38345,5093,116,FALSE,FALSE,TRUE,TRUE,FALSE,User,95,390,3,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,9,381079,467979,466692,0,0,1,0,0,0
1334304,38128,3461,1068,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,201,10189,22,0,13,TRUE,FALSE,FALSE,FALSE,FALSE,5,425379,467979,467980,1,0,0,1,0,0
484823,37970,10010,823,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,325,53111,317,102,0,FALSE,FALSE,FALSE,FALSE,TRUE,10,393901,467980,467979,1,0,0,1,0,0
69583,37956,4180,607,TRUE,FALSE,TRUE,TRUE,TRUE,User,66,1169,1,0,13,TRUE,FALSE,FALSE,FALSE,FALSE,4,429198,467980,467977,1,1,0,0,0,0
4422,37943,1702,213,FALSE,FALSE,TRUE,FALSE,TRUE,User,314,1736,75,0,10,FALSE,FALSE,FALSE,TRUE,FALSE,12,404900,467979,467910,0,0,0,0,0,1
585299,37911,7990,88,FALSE,FALSE,FALSE,FALSE,FALSE,Organization,386,49398,9479,0,7,FALSE,FALSE,FALSE,FALSE,TRUE,8,377202,467980,467979,1,0,0,0,0,1
26036,37866,5103,215,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,305,2100,106,76,0,FALSE,FALSE,TRUE,FALSE,FALSE,18,399998,467978,467636,1,0,0,0,1,0
22939,37707,6890,978,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,383,4955,279,137,0,FALSE,TRUE,FALSE,FALSE,FALSE,14,424664,467980,467971,1,1,0,0,0,0
31579,37673,2283,6,TRUE,FALSE,TRUE,FALSE,TRUE,User,58,1428,25,0,13,TRUE,FALSE,FALSE,FALSE,FALSE,13,412660,467980,454073,0,0,0,0,0,1
57106,37579,5629,480,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,379,7660,291,1474,4,TRUE,FALSE,FALSE,FALSE,FALSE,8,356987,467978,467961,1,0,0,0,0,1
517,37428,909,42,FALSE,TRUE,TRUE,FALSE,TRUE,Organization,41,481,29,2,5,TRUE,FALSE,FALSE,FALSE,FALSE,6,450048,467979,467917,1,0,0,1,0,0
5390,37421,5397,18,TRUE,FALSE,TRUE,TRUE,TRUE,User,153,634,26,235,15,TRUE,FALSE,FALSE,FALSE,FALSE,9,421070,467979,467949,1,1,0,0,0,0
3777,37370,6785,10,TRUE,FALSE,TRUE,TRUE,FALSE,User,101,830,7,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,7,371943,467980,465233,0,0,1,0,0,0
299591,37337,8631,1832,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,357,31142,403,3162,5,FALSE,FALSE,FALSE,FALSE,TRUE,39,387424,467979,467980,1,0,0,0,0,1
4678,37207,6817,74,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,78,413,24,9,0,TRUE,FALSE,FALSE,FALSE,FALSE,23,368080,467978,467077,1,1,0,0,0,0
1321,37194,2740,2,TRUE,FALSE,TRUE,TRUE,FALSE,User,51,616,15,0,9,TRUE,FALSE,FALSE,FALSE,FALSE,9,423087,467980,466301,0,0,1,0,0,0
83673,37180,6784,1116,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,439,14213,256,7473,19,FALSE,TRUE,FALSE,FALSE,FALSE,4,409339,467978,467977,1,1,0,0,0,0
81326,37075,5525,437,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,382,16417,234,0,11,FALSE,FALSE,FALSE,FALSE,TRUE,14,393755,467977,467878,1,1,0,0,0,0
39727,37007,11674,29,TRUE,FALSE,TRUE,TRUE,TRUE,User,20,150,20,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,2,464108,467980,467936,1,1,0,0,0,0
8446,36995,4083,25,FALSE,FALSE,FALSE,FALSE,TRUE,Organization,54,115,33,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,7,462038,467980,467961,0,1,0,0,0,0
4503,36824,1486,161,FALSE,FALSE,TRUE,TRUE,FALSE,User,33,412,8,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,10,423946,467978,467925,0,1,0,0,0,0
84055,36792,2927,558,TRUE,TRUE,TRUE,TRUE,FALSE,User,161,2947,21,494,0,FALSE,TRUE,FALSE,FALSE,FALSE,4,427948,467978,467864,1,0,0,0,0,1
7549,36781,4497,84,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,166,3589,55,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,10,374553,467978,467939,1,1,0,0,0,0
158781,36688,9424,109,TRUE,FALSE,TRUE,TRUE,TRUE,User,70,510,22,0,20,FALSE,FALSE,TRUE,FALSE,FALSE,9,466691,467980,467978,1,0,0,0,0,1
280974,36675,4632,2138,TRUE,FALSE,TRUE,FALSE,FALSE,Organization,404,15526,121,0,12,FALSE,FALSE,FALSE,FALSE,TRUE,23,410540,467979,467980,1,1,0,0,0,0
260,36654,3439,709,TRUE,FALSE,TRUE,TRUE,FALSE,User,69,294,12,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,21,384383,467973,467975,0,0,1,0,0,0
54272,36578,1322,128,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,146,7980,15,221,19,FALSE,FALSE,FALSE,TRUE,FALSE,13,423462,467980,467979,1,1,0,0,0,0
1983,36488,7113,7,TRUE,FALSE,TRUE,TRUE,FALSE,User,318,1630,9,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,14,390244,467979,467226,0,0,0,0,1,0
21720,36480,8940,2125,TRUE,FALSE,TRUE,TRUE,FALSE,User,64,2070,255,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,26,388448,467977,467908,0,0,0,0,1,0
30959,36462,1370,152,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,286,8845,41,0,14,FALSE,FALSE,FALSE,FALSE,TRUE,13,409773,467971,466114,1,0,0,0,1,0
3345,36401,3078,25,FALSE,FALSE,FALSE,FALSE,FALSE,User,430,1978,4,0,7,TRUE,FALSE,FALSE,FALSE,FALSE,9,413759,467978,467978,0,1,0,0,0,0
72074,36294,1914,34,FALSE,FALSE,TRUE,FALSE,FALSE,User,239,4145,48,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,3,430837,467979,467966,0,1,0,0,0,0
354272,36242,10907,3,FALSE,FALSE,FALSE,FALSE,FALSE,Organization,305,110768,374,0,15,FALSE,FALSE,FALSE,FALSE,TRUE,3,361880,467979,467980,1,0,0,0,1,0
924194,36059,2285,447,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,137,14713,2569,378,19,FALSE,TRUE,FALSE,FALSE,FALSE,7,419245,467979,467980,1,0,0,0,0,1
72048,36041,8836,49,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,382,36023,390,8848,5,FALSE,FALSE,FALSE,FALSE,TRUE,9,404783,467979,467979,1,0,0,0,0,1
373493,35972,3981,336,FALSE,FALSE,TRUE,TRUE,FALSE,User,443,9264,298,4426,15,FALSE,TRUE,FALSE,FALSE,FALSE,20,412384,467980,467964,1,0,0,0,1,0
31521,35929,3929,385,FALSE,TRUE,TRUE,FALSE,TRUE,User,25,588,11,46,15,FALSE,FALSE,FALSE,TRUE,FALSE,8,463996,467980,467964,1,0,0,0,0,1
124951,35888,8540,245,TRUE,FALSE,TRUE,TRUE,TRUE,User,41,563,23,0,20,TRUE,FALSE,FALSE,FALSE,FALSE,38,438080,467976,467957,0,0,1,0,0,0
118617,35883,5338,104,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,81,449,6,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,8,457484,467979,467923,1,1,0,0,0,0
139009,35875,2704,14,TRUE,TRUE,TRUE,TRUE,FALSE,User,99,10962,1032,4474,7,TRUE,FALSE,FALSE,FALSE,FALSE,13,396636,467979,467971,0,0,0,0,0,1
998,35847,3074,2,TRUE,FALSE,TRUE,TRUE,FALSE,User,234,902,19,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,7,407433,467976,467519,0,0,0,0,0,1
477614,35794,26959,262,FALSE,FALSE,FALSE,TRUE,FALSE,Organization,330,36815,1213,0,8,FALSE,FALSE,FALSE,FALSE,TRUE,11,387026,467974,467980,1,0,0,1,0,0
15438,35713,3031,1337,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,126,5369,52,115,4,TRUE,FALSE,FALSE,FALSE,FALSE,11,373241,467978,467974,1,0,0,0,0,1
126669,35603,7375,443,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,378,3943,118,35,10,TRUE,FALSE,FALSE,FALSE,FALSE,7,353845,467979,467963,1,0,0,0,1,0
746525,35597,8573,3078,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,374,23598,214,13064,11,FALSE,TRUE,FALSE,FALSE,FALSE,8,397778,467978,467979,1,0,0,0,1,0
171448,35481,11121,3,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,9,233,38,197,20,FALSE,FALSE,TRUE,FALSE,FALSE,1,413331,467979,467520,1,0,0,0,1,0
511293,35470,7543,664,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,232,132207,4470,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,363380,467978,467959,1,0,0,0,1,0
5871,35432,2191,82,TRUE,TRUE,TRUE,TRUE,TRUE,User,275,1282,8,8,18,FALSE,FALSE,FALSE,FALSE,TRUE,10,419349,467979,467228,0,0,0,0,0,1
659,35337,12201,158,TRUE,FALSE,TRUE,TRUE,FALSE,User,46,285,4,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,11,407744,467976,467979,0,0,0,1,0,0
4558,35332,1704,116,TRUE,FALSE,TRUE,TRUE,FALSE,User,48,901,21,0,10,FALSE,FALSE,TRUE,FALSE,FALSE,6,415048,467977,466786,1,1,0,0,0,0
16916,35329,1011,313,FALSE,FALSE,TRUE,FALSE,FALSE,User,97,3632,68,0,11,FALSE,FALSE,FALSE,FALSE,TRUE,7,407194,467979,467946,1,1,0,0,0,0
3638,35256,7224,91,TRUE,FALSE,TRUE,TRUE,FALSE,User,25,114,2,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,15,410118,467979,463759,0,0,1,0,0,0
78531,35191,9717,191,FALSE,FALSE,TRUE,TRUE,TRUE,User,252,3404,71,0,8,TRUE,FALSE,FALSE,FALSE,FALSE,9,369925,467977,467814,1,1,0,0,0,0
2410,35182,22017,53,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,128,702,34,27,4,FALSE,FALSE,FALSE,FALSE,TRUE,6,383080,467971,467728,1,0,0,1,0,0
57379,35102,9314,28,FALSE,TRUE,TRUE,FALSE,FALSE,User,258,6309,429,2664,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,409255,467980,467979,0,0,0,0,0,1
37794,35098,1414,482,TRUE,FALSE,TRUE,TRUE,TRUE,User,191,4200,33,307,3,FALSE,FALSE,FALSE,FALSE,TRUE,6,424075,467980,467976,0,1,0,0,0,0
180746,34944,6026,95,FALSE,TRUE,TRUE,TRUE,TRUE,User,245,4534,120,134,19,FALSE,FALSE,FALSE,FALSE,TRUE,4,381363,467979,467961,1,1,0,0,0,0
27830,34916,1747,13,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,248,3462,76,0,9,FALSE,TRUE,FALSE,FALSE,FALSE,13,431058,467980,467945,1,1,0,0,0,0
45772,34895,2127,520,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,163,4037,11,0,18,FALSE,FALSE,FALSE,TRUE,FALSE,21,451063,467979,467975,1,0,0,0,0,1
29086,34872,4462,253,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,326,9388,1463,1789,19,FALSE,FALSE,FALSE,FALSE,TRUE,5,393402,467977,467980,1,0,0,1,0,0
22735,34852,5073,10,TRUE,FALSE,TRUE,FALSE,FALSE,User,330,6844,204,21,19,FALSE,FALSE,FALSE,FALSE,TRUE,7,395082,467980,467964,0,0,0,0,0,1
1104,34846,9288,30,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,26,376,6,0,10,FALSE,FALSE,TRUE,FALSE,FALSE,1,433369,467979,467857,0,0,1,0,0,0
6401,34685,2201,11,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,426,3972,0,0,2,FALSE,FALSE,FALSE,TRUE,FALSE,8,390437,467980,467955,0,0,0,0,0,1
52023,34670,13542,43,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,13,911,18,682,20,FALSE,FALSE,FALSE,FALSE,TRUE,4,428669,467979,467908,1,0,0,1,0,0
2674,34667,13294,317,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,75,499,17,186,3,FALSE,FALSE,FALSE,FALSE,TRUE,6,397813,467979,467357,1,0,0,1,0,0
35286,34622,2246,43,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,474,2031,816,3192,12,FALSE,TRUE,FALSE,FALSE,FALSE,23,435589,467980,467979,1,1,0,0,0,0
19378,34597,4292,312,TRUE,FALSE,TRUE,FALSE,FALSE,User,89,1987,39,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,4,378779,467979,467935,0,0,0,1,0,0
34409,34584,2318,312,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,302,2569,66,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,19,402556,467977,467890,1,1,0,0,0,0
16442,34572,7441,183,TRUE,FALSE,TRUE,TRUE,FALSE,User,131,2146,27,0,12,TRUE,FALSE,FALSE,FALSE,FALSE,12,383238,467978,467360,1,0,0,0,0,1
144238,34555,7507,0,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,2,2,2087,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,3,345394,467980,466658,0,0,1,0,0,0
38743,34498,2812,181,FALSE,FALSE,TRUE,TRUE,FALSE,User,1,80,2,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,4,370061,467971,465019,0,0,0,0,1,0
371532,34441,6976,101,FALSE,FALSE,TRUE,FALSE,TRUE,User,380,18802,263,0,11,TRUE,FALSE,FALSE,FALSE,FALSE,25,379374,467975,467756,1,1,0,0,0,0
1318732,34428,6743,331,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,31,1869,17,1182,3,TRUE,FALSE,FALSE,FALSE,FALSE,11,409207,467979,467889,1,0,0,1,0,0
15683,34423,1896,246,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,292,5330,40,3,7,TRUE,FALSE,FALSE,FALSE,FALSE,14,400533,467979,467965,1,1,0,0,0,0
317,34308,9235,869,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,26,111,6,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,7,427913,467979,467889,1,0,0,1,0,0
31956,34279,1465,548,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,453,2750,17,0,12,FALSE,FALSE,FALSE,TRUE,FALSE,11,431709,467977,467966,1,0,0,0,0,1
7457,34245,7903,279,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,296,2474,443,411,9,FALSE,TRUE,FALSE,FALSE,FALSE,7,417677,467979,467302,1,1,0,0,0,0
396972,34226,3799,1192,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,338,54184,773,ERROR,13,FALSE,FALSE,TRUE,FALSE,FALSE,6,356440,467979,467979,1,0,0,0,1,0
375857,34185,53601,73,TRUE,FALSE,TRUE,TRUE,FALSE,User,328,27334,37,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,379788,467980,467980,1,1,0,0,0,0
121326,34153,3280,325,TRUE,TRUE,TRUE,FALSE,TRUE,Organization,265,3197,13,484,5,TRUE,FALSE,FALSE,FALSE,FALSE,5,407027,467979,467978,1,1,0,0,0,0
137826,34140,3605,78,FALSE,TRUE,TRUE,TRUE,TRUE,Organization,92,2361,122,1107,20,FALSE,FALSE,FALSE,FALSE,TRUE,12,421515,467979,467960,1,1,0,0,0,0
13555,34111,8108,16,FALSE,FALSE,TRUE,FALSE,FALSE,User,178,2566,36,215,6,TRUE,FALSE,FALSE,FALSE,FALSE,6,384539,467973,465977,1,1,0,0,0,0
459005,34082,5476,3987,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,401,20657,431,11,13,FALSE,FALSE,FALSE,FALSE,TRUE,21,400414,467979,467980,1,0,0,1,0,0
3423,34015,3295,58,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,208,1184,225,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,8,381757,467979,467867,1,1,0,0,0,0
7680,33943,3687,150,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,198,1042,8,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,8,407892,467980,464116,0,0,0,0,0,1
136347,33910,5356,24,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,121,1509,41,0,5,FALSE,FALSE,FALSE,FALSE,TRUE,13,409937,467978,467942,1,0,0,1,0,0
25363,33887,4144,219,TRUE,FALSE,TRUE,TRUE,FALSE,User,41,1000,22,1,5,FALSE,FALSE,TRUE,FALSE,FALSE,4,466467,467980,467979,1,0,0,0,0,1
2413,33850,3562,24417,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,190,841,6,0,4,FALSE,TRUE,FALSE,FALSE,FALSE,8,443193,467980,467958,1,1,0,0,0,0
396,33798,7608,1,TRUE,FALSE,TRUE,TRUE,FALSE,User,3,218,0,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,2,437086,467978,461514,0,0,1,0,0,0
18260,33784,60102,93,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,445,14077,96,42,11,FALSE,FALSE,FALSE,FALSE,TRUE,9,409545,467980,467979,1,1,0,0,0,0
8908,33770,9089,64,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,15,730,13,382,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,411414,467979,437590,1,0,1,0,0,0
68983,33711,2046,912,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,410,15357,929,0,6,FALSE,FALSE,FALSE,FALSE,TRUE,24,430437,467979,467977,0,1,0,0,0,0
53584,33690,11632,34,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,41,3682,522,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,5,376568,467977,467396,0,0,0,0,1,0
6296,33610,2106,234,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,131,1278,9,0,6,FALSE,TRUE,FALSE,FALSE,FALSE,7,398904,467975,466643,0,1,0,0,0,0
95399,33608,6064,442,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,125,2858,130,179,5,FALSE,FALSE,FALSE,FALSE,TRUE,12,381473,467978,467966,1,0,0,0,1,0
6902,33599,3700,0,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,2,81,6,0,10,FALSE,FALSE,FALSE,FALSE,TRUE,24,438569,467979,467865,1,0,1,0,0,0
17470,33568,2891,931,TRUE,TRUE,TRUE,TRUE,FALSE,User,317,4227,117,1178,13,TRUE,FALSE,FALSE,FALSE,FALSE,5,451459,467979,467976,1,1,0,0,0,0
232,33568,3077,59,FALSE,FALSE,TRUE,FALSE,FALSE,User,20,263,1,0,12,FALSE,FALSE,FALSE,FALSE,TRUE,10,424676,467974,465274,0,1,0,0,0,0
8883,33545,5552,83,TRUE,TRUE,TRUE,TRUE,FALSE,User,120,733,5,30,20,TRUE,FALSE,FALSE,FALSE,FALSE,21,419493,467978,467337,1,1,0,0,0,0
92974,33452,7961,2787,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,316,17847,400,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,14,367575,467972,459722,1,1,0,0,0,0
891,33378,19084,447,TRUE,FALSE,FALSE,TRUE,FALSE,Organization,1,1,395,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,370807,467980,463752,0,0,1,0,0,0
76170,33357,18996,1180,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,257,4156,167,7,3,FALSE,FALSE,FALSE,FALSE,TRUE,8,383053,467976,466506,1,0,0,0,1,0
6129,33342,10357,103,TRUE,FALSE,FALSE,FALSE,FALSE,Organization,284,2944,347,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,10,363015,467966,464990,1,1,0,0,0,0
266339,33287,2409,1572,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,107,3256,92,61,6,FALSE,FALSE,FALSE,FALSE,TRUE,6,411697,467978,467966,1,0,0,0,0,1
29435,33235,5450,12,TRUE,FALSE,TRUE,TRUE,FALSE,User,1,45,6,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,12,428158,467978,467472,1,1,0,0,0,0
3027,33163,4092,7,TRUE,TRUE,TRUE,TRUE,TRUE,User,53,396,18,30,2,TRUE,FALSE,FALSE,FALSE,FALSE,11,400721,467978,467959,1,1,0,0,0,0
44410,33061,2837,441,FALSE,TRUE,TRUE,TRUE,FALSE,Organization,274,3313,15,1667,9,FALSE,FALSE,TRUE,FALSE,FALSE,20,464135,467978,467972,1,0,0,1,0,0
10993,33004,3592,249,FALSE,FALSE,TRUE,TRUE,FALSE,Organization,16,46,2,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,29,466547,467980,467979,0,0,0,1,0,0
249164,33003,7115,619,TRUE,FALSE,TRUE,FALSE,TRUE,Organization,373,20433,191,0,16,FALSE,FALSE,FALSE,FALSE,TRUE,6,410970,467978,467978,1,0,0,1,0,0
1434252,32944,4478,991,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,348,9886,317,3370,15,FALSE,TRUE,FALSE,FALSE,FALSE,8,423100,467980,467977,1,0,0,0,1,0
106471,32885,8024,129,FALSE,TRUE,TRUE,FALSE,FALSE,Organization,178,769,24,98,20,TRUE,FALSE,FALSE,FALSE,FALSE,9,376261,467979,467405,1,0,0,1,0,0
5250,32879,3982,76,TRUE,TRUE,TRUE,TRUE,FALSE,User,417,2193,0,9,4,TRUE,FALSE,FALSE,FALSE,FALSE,9,396494,467979,467647,1,0,1,0,0,0
38783,32860,3145,208,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,15,113,16,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,0,466035,467980,467978,0,1,0,0,0,0
125292,32788,2909,146,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,411,8906,1487,8686,11,FALSE,TRUE,FALSE,FALSE,FALSE,11,435008,467979,467976,1,1,0,0,0,0
1088,32758,4376,27,FALSE,FALSE,TRUE,TRUE,TRUE,Organization,222,1198,83,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,381359,467970,466687,1,1,0,0,0,0
12602,32755,8524,39,FALSE,FALSE,FALSE,FALSE,FALSE,User,220,1425,31,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,5,378923,467980,467445,0,0,1,0,0,0
1653,32691,7295,279,FALSE,FALSE,TRUE,FALSE,FALSE,Organization,54,434,22,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,21,391431,467979,467883,0,0,0,0,0,1
1091,32682,2559,73,TRUE,FALSE,TRUE,TRUE,FALSE,User,66,499,0,0,9,FALSE,FALSE,TRUE,FALSE,FALSE,5,417758,467979,467401,0,0,0,0,0,1
20100,32624,1858,56,FALSE,FALSE,TRUE,FALSE,TRUE,Organization,175,1854,16,2025,9,TRUE,FALSE,FALSE,FALSE,FALSE,10,415989,467978,467854,1,1,0,0,0,0
50653,32583,1863,121,TRUE,TRUE,TRUE,TRUE,FALSE,Organization,204,1718,45,378,0,FALSE,TRUE,FALSE,FALSE,FALSE,11,390072,467970,466619,1,1,0,0,0,0
124,32555,1707,190,TRUE,FALSE,TRUE,TRUE,FALSE,User,16,59,5,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,7,431586,467977,465092,0,0,1,0,0,0
11887,32489,5938,26,TRUE,TRUE,TRUE,TRUE,FALSE,User,10,2376,3,2099,4,FALSE,FALSE,TRUE,FALSE,FALSE,3,421342,467979,467050,1,0,1,0,0,0
411343,32468,4387,2976,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,319,27200,154,0,18,FALSE,FALSE,FALSE,FALSE,TRUE,16,395245,467977,467980,1,0,0,0,1,0
4485,32434,3581,225,TRUE,FALSE,TRUE,TRUE,TRUE,Organization,337,2602,78,52,5,FALSE,FALSE,FALSE,FALSE,TRUE,11,384075,467976,467978,1,1,0,0,0,0
44432,32423,6993,258,TRUE,TRUE,TRUE,TRUE,TRUE,Organization,173,1893,21,201,9,FALSE,FALSE,FALSE,FALSE,TRUE,6,426539,467978,467908,1,0,0,1,0,0
7143,32420,2090,394,TRUE,FALSE,TRUE,TRUE,FALSE,Organization,358,1560,34,0,9,FALSE,FALSE,TRUE,FALSE,FALSE,5,422510,467979,467977,1,1,0,0,0,0
