branches,commits,createdAt,diskUsage,followers,following,forkCount,gistComments,gistStar,gists,hasWikiEnabled,iClosedComments,iClosedParticipants,iOpenComments,iOpenParticipants,issuesClosed,issuesOpen,members,organizations,prClosed,prClosedComments,prClosedCommits,prMerged,prMergedComments,prMergedCommits,prOpen,prOpenComments,prOpenCommits,pushedAt,readmeCharCount,readmeLinkCount,readmeSize,readmeWordCount,releases,repositories,stars,subscribersCount,tags,type,updatedAt,websiteUrl,desWordCount,desCharCount,mit_license,nan_license,apache_license,other_license,remain_license,JavaScript,Python,Java,Objective-C,Ruby,PHP,other_language
202,2,26.0,393872,2638,98.0,19.0,23,0.0,0.0,1.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,2,1,2,0,0,0,410353,4941,9,4941,767,0,59,295,10,0,1,421685,0,12,65,0,1,0,0,0,0,0,0,0,0,0,1
203,1,25.0,393867,132,787.0,0.0,312,0.0,0.0,0.0,1,8,8,21,37,6,20,0.0,0.0,2,4,2,5,0,15,0,0,0,418833,3359,0,4073,337,0,10,349,65,0,1,421802,1,4,23,0,1,0,0,0,0,0,1,0,0,0,0
204,1,81.0,393876,122,165.0,34.0,28,1.0,8.0,74.0,1,119,108,17,26,33,15,0.0,0.0,2,4,2,11,11,21,3,1,5,417813,6189,10,6327,826,0,59,441,27,0,1,421812,1,9,53,1,0,0,0,0,1,0,0,0,0,0,0
205,1,2470.0,393880,108938,260.0,12.0,59,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,4.0,0,0,0,0,0,0,1,0,1,394889,0,0,0,0,0,38,543,40,0,1,421871,1,5,21,0,0,0,1,0,0,0,0,0,0,0,1
206,7,792.0,393882,10574,484.0,5.0,62,0.0,0.0,39.0,1,136,55,98,50,26,30,0.0,0.0,9,21,11,63,116,229,3,2,7,421907,14795,19,14795,2360,1,20,609,53,1,1,421879,1,8,51,1,0,0,0,0,0,0,0,0,0,0,1
207,1,15.0,393853,332,112.0,83.0,29,0.0,2.0,11.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,395163,871,1,1839,55,0,44,100,16,0,1,419859,1,2,66,0,1,0,0,0,0,0,0,0,0,0,1
208,1,101.0,393853,137,3.0,0.0,18,0.0,0.0,0.0,0,2,5,4,3,3,2,0.0,0.0,0,0,0,1,0,1,0,0,0,421100,1050,2,1050,194,0,7,101,7,0,1,421655,0,5,25,0,1,0,0,0,0,0,1,0,0,0,0
209,1,93.0,393846,262,1059.0,8.0,19,66.0,25.0,5.0,1,52,27,37,12,11,5,0.0,0.0,2,8,9,19,28,38,0,0,0,421904,1847,5,1847,285,0,69,102,13,0,1,421885,1,5,32,0,0,0,1,0,0,0,0,0,0,0,1
210,1,82.0,393855,370,1566.0,2.0,11,31.0,186.0,265.0,1,97,45,30,18,20,7,0.0,6.0,1,5,1,8,15,9,1,2,1,398955,2591,1,2591,416,0,276,119,13,21,1,418203,1,9,53,1,0,0,0,0,0,0,0,0,0,0,1
211,2,40.0,393863,24,1871.0,27.0,10,31.0,200.0,177.0,1,6,7,9,7,4,4,0.0,1.0,2,6,3,5,10,7,0,0,0,415159,3049,8,3049,468,0,663,140,3,12,1,421745,1,4,20,1,0,0,0,0,1,0,0,0,0,0,0
212,1,5.0,393841,128,33.0,0.0,19,0.0,0.0,0.0,1,0,0,5,4,0,2,0.0,0.0,0,0,0,0,0,0,1,0,1,401827,229,0,229,31,0,12,142,11,0,1,420600,1,4,26,0,1,0,0,0,1,0,0,0,0,0,0
213,1,32.0,393846,3955,124.0,12.0,110,0.0,0.0,0.0,1,0,0,1,7,0,6,0.0,0.0,0,0,0,2,2,2,2,0,3,408249,2911,8,2911,418,1,24,147,23,1,1,421517,1,10,70,0,0,0,0,1,1,0,0,0,0,0,0
214,2,761.0,393855,61369,19.0,9.0,152,0.0,0.0,0.0,1,263,186,159,170,99,114,0.0,0.0,3,2,6,23,41,96,1,0,2,419710,781,6,781,118,1,9,151,49,8,1,421720,0,10,54,0,1,0,0,0,0,0,0,0,0,0,1
215,2,236.0,393855,671,3.0,0.0,24,0.0,0.0,0.0,1,215,153,3,10,68,7,0.0,0.0,1,11,1,10,12,13,1,0,2,419512,32912,12,32912,4355,26,23,168,8,26,1,421857,0,6,39,1,0,0,0,0,0,0,0,0,0,0,1
216,1,26.0,393860,18,342.0,2.0,19,15.0,56.0,40.0,1,15,6,9,10,3,6,0.0,0.0,1,0,2,3,2,3,1,0,2,418476,0,0,0,0,0,183,182,5,1,1,421782,1,2,23,0,0,0,0,1,0,0,0,0,0,1,0
217,2,93.0,393854,124,43.0,40.0,95,0.0,1.0,6.0,1,121,82,63,76,34,32,0.0,2.0,4,9,15,3,3,4,11,10,20,419822,6780,3,6780,844,0,29,201,22,8,1,421715,1,10,64,1,0,0,0,0,0,0,0,0,0,0,1
218,2,154.0,393857,2505,47.0,0.0,45,0.0,0.0,0.0,1,50,35,11,8,17,4,0.0,0.0,0,0,0,5,1,7,0,0,0,421473,6986,16,8134,905,27,17,207,29,29,1,421853,1,1,60,0,0,0,1,0,0,0,0,0,0,0,1
219,1,9.0,393842,3232,20.0,2.0,89,0.0,0.0,0.0,1,2,3,0,2,1,2,0.0,0.0,0,0,0,0,0,0,0,0,0,401356,1427,2,1427,137,0,17,209,32,0,1,421611,1,10,53,0,0,1,0,0,0,0,1,0,0,0,0
220,7,41.0,393840,127,125.0,1.0,38,4.0,24.0,14.0,1,103,105,2,5,47,4,0.0,0.0,8,10,18,11,20,12,0,0,0,420800,12628,5,12628,1335,14,61,230,14,38,1,421684,1,10,48,1,0,0,0,0,0,0,0,0,0,1,0
221,1,11.0,393853,233,2001.0,8.0,130,0.0,1.0,1.0,1,0,0,1,3,0,2,0.0,0.0,0,0,0,1,0,1,0,0,0,396268,2346,20,3375,262,0,46,316,56,0,1,421687,1,32,232,0,0,0,0,1,0,0,1,0,0,0,0
222,1,14.0,393862,269,8992.0,3.0,12,122.0,295.0,212.0,1,10,4,4,4,2,2,0.0,1.0,0,0,0,0,0,0,0,0,0,399227,2063,4,2063,359,0,58,353,11,0,1,421683,1,5,39,0,0,0,0,1,0,0,0,0,0,0,1
223,10,266.0,393853,1647,45.0,0.0,83,1.0,6.0,10.0,1,34,30,13,17,14,9,0.0,0.0,1,0,2,9,9,13,2,0,8,420912,10421,39,10421,1418,0,24,391,68,0,1,421902,0,11,66,0,1,0,0,0,0,0,1,0,0,0,0
224,1,63.0,393859,30,219.0,97.0,40,3.0,24.0,148.0,0,53,36,52,34,15,12,0.0,4.0,1,1,3,23,40,35,2,1,2,412966,2719,14,2727,368,6,90,414,12,6,1,421861,1,7,57,0,1,0,0,0,1,0,0,0,0,0,0
225,1,20.0,393862,10,5577.0,0.0,34,31.0,127.0,82.0,1,0,0,0,0,0,0,0.0,2.0,1,0,1,4,10,4,0,0,0,421512,1039,1,1039,162,0,112,417,11,0,1,421767,1,8,63,1,0,0,0,0,0,0,0,0,0,0,1
226,1,220.0,393855,1052,12.0,0.0,133,0.0,0.0,0.0,1,77,64,43,68,28,39,0.0,0.0,2,4,5,9,0,9,0,0,0,412719,5586,1,5586,555,2,2,443,48,4,1,421373,0,7,60,0,0,1,0,0,1,0,0,0,0,0,0
227,3,319.0,393857,22219,147.0,141.0,70,2.0,13.0,20.0,1,90,72,7,24,40,17,0.0,5.0,12,19,16,14,32,44,1,0,1,421773,0,0,0,0,1,68,801,35,5,1,421905,1,7,38,1,0,0,0,0,0,0,0,0,0,0,1
228,1,753.0,393857,112469,409.0,4.0,98,0.0,0.0,3.0,1,164,210,41,121,322,265,0.0,3.0,23,57,194,26,29,34,4,1,4,421490,2234,8,2234,355,4,29,978,70,4,1,421885,1,3,16,0,0,0,0,1,0,1,0,0,0,0,0
229,4,1033.0,393834,1474,30.0,0.0,16,0.0,0.0,1.0,1,327,196,51,47,112,24,0.0,0.0,14,31,53,4,1,5,1,1,1,421630,7819,10,7819,1220,16,43,113,15,16,1,421799,1,8,57,0,0,0,0,1,0,1,0,0,0,0,0
230,2,106.0,393818,874,39.0,14.0,5,4.0,19.0,202.0,1,5,7,1,3,4,2,0.0,2.0,0,0,0,4,7,9,1,0,1,406413,3599,6,3599,586,0,77,121,17,0,1,421717,0,8,36,1,0,0,0,0,0,0,0,0,1,0,0
231,3,134.0,393830,321,163.0,16.0,12,1.0,3.0,32.0,1,0,0,0,0,0,0,0.0,4.0,0,0,0,0,0,0,0,0,0,399734,1007,2,1281,130,1,59,122,15,1,1,420894,1,5,35,1,0,0,0,0,0,0,0,0,0,0,1
232,1,1.0,393826,992,368.0,0.0,24,1.0,8.0,4.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,1,0,1,414018,524,2,524,87,0,23,129,12,0,1,421716,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
233,7,216.0,393832,297,8.0,1.0,31,0.0,0.0,1.0,1,88,59,22,23,32,13,0.0,0.0,1,0,1,3,5,4,5,15,8,421844,22037,6,22037,2951,0,9,141,17,8,1,421881,0,12,83,0,0,1,0,0,0,0,0,0,0,0,1
234,1,70.0,393829,54,8.0,1.0,49,0.0,0.0,2.0,1,26,27,13,28,9,19,0.0,0.0,1,0,4,8,10,20,6,2,10,421682,5264,7,5264,664,0,21,142,7,0,1,421757,0,6,36,0,0,0,0,1,1,0,0,0,0,0,0
235,1,40.0,393827,27,37.0,10.0,17,0.0,7.0,2.0,1,3,4,0,0,2,0,0.0,2.0,1,0,1,10,6,13,0,0,0,412101,11217,92,11220,1495,0,19,144,10,0,1,421387,1,6,37,0,0,0,0,1,0,0,0,0,0,0,1
236,4,137.0,393827,143,106.0,19.0,17,9.0,36.0,25.0,1,138,71,20,13,32,1,0.0,0.0,5,7,15,30,45,61,1,1,4,421298,9661,7,9661,1140,6,87,152,9,27,1,421869,1,10,73,1,0,0,0,0,0,0,0,0,0,0,1
237,2,31.0,393831,276,397.0,5.0,3,2.0,3.0,14.0,1,1,2,0,0,1,0,0.0,4.0,0,0,0,0,0,0,1,0,2,412252,5911,5,5928,898,0,97,161,8,1,1,421525,1,14,81,0,1,0,0,0,1,0,0,0,0,0,0
238,1,117.0,393824,21255,25.0,8.0,51,0.0,0.0,0.0,1,0,0,0,2,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,420650,3063,8,3064,390,0,4,168,13,0,1,420847,0,2,22,0,0,1,0,0,0,0,1,0,0,0,0
239,2,47.0,393820,2426,816.0,213.0,51,15.0,153.0,36.0,1,10,13,0,2,7,2,0.0,0.0,0,0,0,0,0,0,0,0,0,421468,1549,2,2159,115,0,152,224,24,0,1,421664,1,3,29,1,0,0,0,0,0,1,0,0,0,0,0
240,2,562.0,393822,12552,55.0,1.0,155,0.0,0.0,0.0,1,8,7,0,0,4,0,0.0,0.0,0,0,0,0,0,0,1,0,1,421576,2466,0,2650,238,14,16,281,58,14,1,421784,1,1,222,0,1,0,0,0,0,0,0,0,0,0,1
241,9,363.0,393836,271,16.0,0.0,19,0.0,0.0,0.0,1,72,54,37,25,38,16,0.0,1.0,0,0,0,13,14,45,0,0,0,409172,0,0,0,0,1,40,303,29,41,1,421673,0,5,33,0,1,0,0,0,0,0,0,0,0,0,1
242,2,237.0,393836,741,62.0,5.0,8,0.0,0.0,0.0,1,117,96,4,9,47,6,0.0,0.0,0,0,0,5,5,5,0,0,0,421892,2739,9,2739,371,0,39,328,5,31,1,421679,1,9,63,1,0,0,0,0,0,0,0,0,0,0,1
244,1,52.0,393826,34,37.0,10.0,45,0.0,7.0,2.0,1,2,4,0,2,1,2,0.0,2.0,0,0,0,11,7,13,0,0,0,410528,14937,130,14941,2116,0,19,373,26,0,1,421503,1,6,35,0,0,0,0,1,0,0,0,0,0,0,1
245,2,57.0,393829,8637,31.0,14.0,102,0.0,0.0,0.0,1,5,4,2,4,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,405751,2171,18,2869,227,0,9,384,21,0,1,421702,1,1,38,0,1,0,0,0,0,0,1,0,0,0,0
246,1,47.0,393838,464,19.0,0.0,200,0.0,0.0,0.0,0,215,155,6,5,76,1,0.0,0.0,7,25,7,5,1,5,1,1,1,421770,37547,6,37547,5133,1,1,402,68,2,1,421795,1,45,262,0,0,0,0,1,0,0,0,0,0,1,0
247,2,93.0,393818,426,83.0,0.0,48,0.0,1.0,3.0,1,17,19,45,48,8,24,0.0,0.0,2,1,4,6,9,7,2,0,3,419259,1689,6,1755,206,6,26,465,57,6,1,421888,0,14,110,0,0,0,0,1,0,0,0,0,0,0,1
248,1,89.0,393835,525,52.0,29.0,71,0.0,0.0,2.0,1,20,17,34,14,9,5,0.0,3.0,10,35,19,19,45,42,0,0,0,410565,7563,24,7563,985,2,22,479,24,2,1,421896,1,8,56,1,0,0,0,0,0,1,0,0,0,0,0
249,2,344.0,393826,1012,108.0,26.0,58,3.0,9.0,65.0,1,181,87,61,36,39,15,0.0,2.0,5,14,20,113,294,358,2,19,4,421830,33603,37,33615,4323,64,207,550,20,68,1,421892,1,16,140,1,0,0,0,0,0,0,0,0,0,0,1
250,2,35.0,393838,83,56.0,26.0,232,4.0,1.0,6.0,1,37,17,35,24,7,11,0.0,0.0,1,1,1,3,4,3,6,7,17,419611,1792,2,1792,275,1,10,580,39,1,1,421897,1,24,157,1,0,0,0,0,0,0,0,0,0,0,1
251,1,35.0,393823,40671,1733.0,1.0,358,0.0,0.0,0.0,1,35,31,59,60,13,21,0.0,0.0,0,0,0,0,0,0,0,0,0,417277,1087,0,1087,166,0,11,792,166,0,1,421898,1,6,33,1,0,0,0,0,0,0,0,0,0,0,1
252,1,17.0,393823,883,291.0,22.0,244,0.0,0.0,0.0,1,19,14,0,0,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,405007,2741,5,2742,386,1,27,805,37,2,1,421810,1,7,61,0,1,0,0,0,0,0,1,0,0,0,0
253,9,1111.0,393836,8945,28.0,12.0,42,0.0,0.0,0.0,1,321,151,183,105,72,48,0.0,0.0,2,6,2,8,7,12,1,11,2,420044,14386,17,14388,2175,12,7,896,49,31,1,421796,1,19,113,0,0,0,1,0,0,0,0,0,0,0,1
254,1,72.0,393830,8209,2475.0,35.0,1923,2.0,7.0,2.0,1,23,17,28,27,8,11,0.0,0.0,0,0,0,3,4,3,1,0,1,420170,3901,27,5605,363,0,22,2252,329,0,1,421885,1,6,40,0,1,0,0,0,0,1,0,0,0,0,0
255,8,229.0,393825,2838,276.0,109.0,535,0.0,0.0,2.0,1,247,210,185,219,122,164,0.0,0.0,32,64,61,36,79,53,17,3,33,421869,4213,15,4213,452,2,21,2919,135,24,1,421891,1,19,96,1,0,0,0,0,0,0,0,0,0,0,1
256,21,650.0,393820,2081350,166.0,18.0,366,0.0,1.0,8.0,1,477,242,204,124,130,47,0.0,3.0,5,13,5,53,189,83,1,3,1,421897,0,0,0,0,18,137,6968,159,19,1,421907,1,25,168,1,0,0,0,0,0,0,0,0,0,0,1
257,1,1480.0,393817,2265,674.0,28.0,2801,0.0,0.0,0.0,1,49,53,2,2,24,1,0.0,0.0,11,10,29,54,18,67,0,0,0,421753,205397,1892,276459,20354,2,95,7629,577,2,1,421907,0,1,54,0,0,0,0,1,0,0,0,0,0,0,1
258,1,30.0,393805,1531,2423.0,207.0,16,1.0,0.0,570.0,1,0,0,2,2,0,1,0.0,3.0,0,0,0,0,0,0,0,0,0,393858,35886,64,36189,5407,0,656,102,19,0,1,418177,1,13,86,0,1,0,0,0,0,0,0,0,0,0,1
259,1,98.0,393799,6028,37.0,0.0,37,0.0,0.0,1.0,1,60,36,4,3,17,1,0.0,1.0,0,0,0,4,8,13,0,0,0,420007,5004,5,5004,794,1,16,105,20,1,1,421756,0,9,62,0,0,0,0,1,0,0,0,0,0,0,1
260,1,139.0,393794,62860,9.0,0.0,95,0.0,0.0,0.0,1,52,50,23,25,23,11,0.0,0.0,2,2,4,0,0,0,0,0,0,396616,1537,11,2187,151,1,8,106,35,1,1,421253,0,1,19,0,0,0,0,1,1,0,0,0,0,0,0
261,2,111.0,393807,52738,18.0,4.0,25,7.0,16.0,14.0,1,35,28,24,11,15,5,0.0,0.0,1,4,1,3,4,3,0,0,0,416655,0,0,0,0,3,57,108,12,6,1,420107,0,5,44,1,0,0,0,0,1,0,0,0,0,0,0
262,1,5.0,393792,139,184.0,3.0,21,1.0,1.0,4.0,1,0,0,0,0,0,0,0.0,0.0,1,1,5,0,0,0,0,0,0,393839,0,0,0,0,0,76,110,6,0,1,418662,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
263,1,108.0,393813,539,36.0,61.0,18,1.0,2.0,28.0,1,1,1,0,0,1,0,0.0,0.0,1,0,1,8,2,86,0,0,0,394415,5548,7,5548,777,0,128,120,7,5,1,419329,1,8,46,1,0,0,0,0,0,0,0,0,0,1,0
264,2,96.0,393803,676,24.0,56.0,90,0.0,0.0,1.0,1,92,119,3,5,57,3,0.0,1.0,10,2,1295,54,64,93,0,0,0,421032,5791,12,5791,833,1,26,122,5,32,1,421830,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
265,1,64.0,393813,598,231.0,6.0,12,10.0,24.0,36.0,1,11,10,6,10,2,5,0.0,0.0,1,8,9,2,3,4,0,0,0,402721,2646,13,2647,392,0,153,122,10,0,1,420901,0,3,17,1,0,0,0,0,0,0,0,0,0,1,0
266,1,373.0,393795,727,15.0,12.0,62,0.0,9.0,5.0,0,72,77,0,0,34,0,0.0,0.0,12,22,26,15,19,29,0,0,0,419562,8815,17,8815,1183,10,22,128,22,16,1,421882,1,5,87,0,1,0,0,0,1,0,0,0,0,0,0
267,1,6.0,393806,8,511.0,71.0,103,1.0,2.0,11.0,1,0,1,0,2,1,2,0.0,0.0,0,0,0,1,0,1,0,0,0,415444,901,1,1203,91,0,40,130,16,0,1,421257,1,17,82,0,1,0,0,0,0,1,0,0,0,0,0
268,8,322.0,393807,124961,390.0,0.0,3,0.0,8.0,12.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,421594,552,3,552,66,0,65,136,5,0,1,421865,1,4,17,0,1,0,0,0,1,0,0,0,0,0,0
269,3,65.0,393801,2477,86.0,10.0,57,0.0,1.0,5.0,1,26,26,35,41,19,21,0.0,0.0,0,0,0,1,5,2,0,0,0,421234,832,2,1134,101,3,37,162,24,3,1,421817,1,4,32,0,1,0,0,0,0,0,0,0,0,0,1
270,2,695.0,393798,87895,463.0,47.0,40,4.0,7.0,45.0,1,318,129,0,0,28,0,0.0,3.0,1,3,1,5,18,12,0,0,0,416167,3044,10,3069,445,0,665,204,66,0,1,420320,1,6,46,0,0,0,0,1,0,0,0,0,0,0,1
271,1,605.0,393815,1732,52.0,0.0,82,0.0,0.0,0.0,1,279,152,59,42,69,20,0.0,0.0,2,11,2,8,12,18,0,0,0,421845,7935,25,7935,1093,9,25,214,39,9,1,421821,0,9,57,0,0,0,0,1,0,0,0,0,0,0,1
272,1,386.0,393810,2999,296.0,20.0,29,0.0,3.0,7.0,1,45,22,4,2,10,1,0.0,1.0,0,0,0,2,2,3,0,0,0,421833,10056,16,10084,1165,2,52,223,11,2,1,421819,1,5,32,1,0,0,0,0,0,0,0,0,0,0,1
273,1,128.0,393797,179,19.0,0.0,64,0.0,3.0,20.0,1,22,24,51,35,13,10,0.0,0.0,8,9,16,41,27,73,0,0,0,421816,0,0,0,0,0,29,224,42,0,1,421792,0,3,24,0,1,0,0,0,1,0,0,0,0,0,0
274,2,154.0,393800,568,21.0,2.0,22,0.0,0.0,0.0,1,43,28,2,4,14,2,0.0,0.0,1,1,1,29,50,90,0,0,0,416581,11700,19,11700,1479,4,17,224,10,4,1,421706,1,9,57,1,0,0,0,0,0,0,0,0,0,0,1
275,1,13.0,393794,79,224.0,13.0,114,0.0,24.0,6.0,1,0,0,0,0,0,0,0.0,0.0,1,0,2,0,0,0,2,0,6,421242,517,2,845,46,0,24,230,37,0,1,421770,0,3,22,0,1,0,0,0,0,0,0,0,0,0,1
277,2,83.0,393812,110,39.0,18.0,7,0.0,1.0,13.0,1,23,18,0,0,9,0,0.0,0.0,4,20,14,3,4,3,0,0,0,406165,4955,10,4957,706,1,94,237,12,7,1,421504,1,11,64,1,0,0,0,0,1,0,0,0,0,0,0
278,2,66.0,393794,77,20.0,0.0,58,0.0,0.0,3.0,1,31,32,1,7,16,6,0.0,0.0,1,1,1,5,3,9,1,0,3,417103,4288,2,4288,475,5,25,260,16,5,1,421868,0,6,42,1,0,0,0,0,0,0,0,0,0,0,1
279,2,37.0,393811,5297,61.0,80.0,22,1.0,1.0,12.0,0,4,4,2,2,3,2,0.0,1.0,1,0,1,2,1,2,0,0,0,398454,1511,1,1511,231,0,32,278,11,0,1,421474,0,8,56,1,0,0,0,0,0,0,0,0,0,0,1
280,3,169.0,393803,161,53.0,14.0,6,4.0,53.0,6.0,1,62,35,5,4,26,4,0.0,3.0,0,0,0,11,18,26,0,0,0,417087,0,0,0,0,0,78,293,11,6,1,421801,1,7,51,1,0,0,0,0,0,0,0,0,0,0,1
281,4,143.0,393800,45138,25.0,7.0,27,0.0,0.0,1.0,1,4,8,3,7,5,5,0.0,0.0,1,1,1,9,16,44,3,7,3,417160,3313,10,3539,395,0,14,334,19,7,1,421763,1,6,60,0,1,0,0,0,1,0,0,0,0,0,0
282,4,131.0,393801,6654,1373.0,46.0,39,10.0,2.0,27.0,1,27,32,12,12,19,8,0.0,2.0,2,2,23,9,12,28,2,0,7,413307,4723,18,4731,679,2,53,361,22,12,1,421882,1,12,88,1,0,0,0,0,1,0,0,0,0,0,0
283,2,12.0,393814,334,59.0,0.0,139,0.0,0.0,0.0,1,20,11,0,2,2,2,0.0,0.0,0,0,0,0,0,0,1,0,1,398008,2545,5,2546,416,0,2,439,57,0,1,421779,0,3,25,0,1,0,0,0,0,1,0,0,0,0,0
284,1,36.0,393802,1289,10.0,0.0,83,0.0,0.0,0.0,1,20,16,18,25,8,12,0.0,0.0,1,1,2,7,0,10,0,0,0,415298,1008,6,1008,112,0,30,446,24,1,1,421343,0,5,35,1,0,0,0,0,0,0,0,1,0,0,0
285,1,165.0,393806,188,655.0,40.0,106,6.0,23.0,33.0,0,50,50,71,66,28,35,0.0,4.0,7,6,16,32,50,41,5,3,6,421196,225,2,225,36,0,17,533,29,0,1,421868,1,4,17,0,0,0,0,1,0,1,0,0,0,0,0
286,3,82.0,393808,1265,707.0,6.0,89,0.0,0.0,1.0,1,33,28,27,15,11,6,0.0,3.0,1,0,1,9,6,14,3,0,8,421511,4978,15,4978,687,13,42,995,57,13,1,421878,1,6,37,0,1,0,0,0,0,0,0,0,0,1,0
287,1,18.0,393795,506,601.0,0.0,620,0.0,0.0,0.0,1,5,10,56,67,7,30,0.0,2.0,0,0,0,0,0,0,4,0,5,413628,3413,9,3413,547,0,15,1220,72,0,1,421888,1,4,32,0,1,0,0,0,0,1,0,0,0,0,0
288,1,1442.0,393813,4701,1068.0,17.0,433,1.0,30.0,13.0,1,443,213,140,88,100,43,0.0,1.0,1,3,4,20,21,31,0,0,0,420512,36408,108,36408,5281,1,26,2407,229,1,1,421889,1,4,34,1,0,0,0,0,0,1,0,0,0,0,0
289,1,52.0,393785,46,2756.0,0.0,6,40.0,146.0,34.0,1,12,11,3,4,6,2,0.0,1.0,0,0,0,4,10,5,0,0,0,417031,1918,9,1918,276,0,128,104,6,0,1,421578,1,7,38,0,1,0,0,0,0,0,0,0,0,0,1
290,2,27.0,393790,31,27.0,21.0,19,0.0,0.0,0.0,1,38,24,0,0,10,0,0.0,1.0,1,1,6,6,4,12,0,0,0,415604,4889,5,4889,789,3,17,105,20,3,1,421735,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
291,1,21.0,393768,264,15.0,3.0,4,0.0,0.0,0.0,1,3,3,0,0,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,395146,8465,0,8465,1195,0,8,107,8,0,1,421810,0,8,63,0,1,0,0,0,0,0,0,0,0,0,1
292,2,40.0,393788,7645,17.0,0.0,38,0.0,0.0,1.0,1,20,17,6,16,9,11,0.0,1.0,1,0,1,12,8,29,0,0,0,417337,4431,4,4431,641,1,17,107,13,1,1,421808,1,9,73,0,0,0,0,1,0,0,0,0,0,0,1
293,1,137.0,393786,141,31.0,21.0,25,0.0,0.0,10.0,1,33,34,12,21,12,9,0.0,1.0,5,4,5,20,18,59,0,0,0,419599,6605,10,6605,902,4,91,117,15,5,1,421682,1,7,53,1,0,0,0,0,0,0,0,0,0,1,0
294,1,12.0,393770,1725,63.0,1.0,73,1.0,0.0,9.0,1,8,7,0,0,3,0,0.0,0.0,1,0,1,1,0,1,1,0,1,414561,551,1,551,92,0,47,121,8,0,1,420816,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
295,1,57.0,393776,54,90.0,7.0,36,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,2.0,2,1,3,0,0,0,0,0,0,420389,143,3,143,24,0,32,123,18,0,1,421790,0,6,36,0,1,0,0,0,0,1,0,0,0,0,0
296,2,50.0,393786,28,167.0,51.0,37,3.0,3.0,87.0,1,46,29,10,11,15,5,0.0,10.0,1,2,1,8,10,8,0,0,0,405352,0,0,0,0,0,346,126,10,2,1,421863,1,9,67,0,1,0,0,0,1,0,0,0,0,0,0
297,1,12.0,393790,171,209.0,18.0,2,1.0,23.0,42.0,1,3,2,0,0,1,0,0.0,2.0,0,0,0,0,0,0,0,0,0,393844,2236,0,2236,337,0,108,141,4,5,1,420883,1,12,67,0,1,0,0,0,0,0,0,0,1,0,0
298,1,753.0,393778,9194,64.0,0.0,33,0.0,0.0,0.0,1,265,201,157,91,282,43,0.0,0.0,2,1,3,8,35,18,0,0,0,421817,2278,10,2278,315,18,8,151,18,18,1,421888,1,9,60,0,1,0,0,0,0,0,0,0,0,0,1
299,1,1345.0,393773,15837,538.0,136.0,64,6.0,3.0,19.0,1,299,214,50,46,124,25,0.0,4.0,4,10,9,12,26,29,1,0,1,421841,4284,24,4284,571,0,91,210,28,0,1,421643,1,6,66,0,1,0,0,0,0,0,0,0,0,0,1
300,1,94.0,393774,137,166.0,64.0,36,1.0,2.0,4.0,1,33,18,17,15,8,8,0.0,0.0,0,0,0,20,23,33,0,0,0,418907,3809,0,3809,608,0,16,264,11,0,1,421388,1,14,92,1,0,0,0,0,0,0,0,0,0,0,1
301,1,16.0,393768,214,58.0,0.0,23,0.0,0.0,0.0,1,1,2,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,394078,5637,4,5637,817,0,9,304,28,0,1,420963,1,11,67,1,0,0,0,0,0,0,0,0,0,0,1
302,1,18.0,393790,2755,21.0,36.0,26,0.0,0.0,0.0,1,6,9,4,11,4,7,0.0,2.0,1,1,1,0,0,0,3,1,4,407379,3158,5,3158,428,0,8,345,16,0,1,421461,1,5,34,0,1,0,0,0,1,0,0,0,0,0,0
303,4,738.0,393771,7573,225.0,24.0,209,1.0,0.0,11.0,1,35,63,25,36,35,13,0.0,2.0,2,5,2,259,0,349,6,3,103,421809,1530,8,1530,239,1,106,369,41,1,1,421882,1,3,22,0,0,0,0,1,1,0,0,0,0,0,0
304,2,323.0,393776,1632,30.0,22.0,136,3.0,0.0,7.0,1,230,214,47,62,132,26,0.0,1.0,10,18,14,62,150,100,0,0,0,414260,2049,9,2049,298,12,41,409,27,12,1,421313,1,7,89,1,0,0,0,0,0,0,0,0,0,0,1
305,3,91.0,393791,50,32.0,10.0,104,0.0,3.0,6.0,1,121,126,32,36,47,14,0.0,0.0,12,11,21,25,30,34,2,1,9,421706,4853,13,4853,594,16,76,624,35,22,1,421892,1,5,33,1,0,0,0,0,0,0,0,0,0,1,0
